ymd,gicode,co_nm,strt_prc,high_prc,low_prc,cls_prc,adj_prc,par_val,trd_qty,trd_qty_avg,trd_qty_sum,trd_amt,trd_amt_avg,trd_amt_sum
2010-06-30,A090430,아모레퍼시픽,823000,1043000,780000,1041000,104127,5000,12236,20064,1243950,12614668000,17678676658,1096077952825
2010-09-30,A090430,아모레퍼시픽,1025000,1223000,935000,1146000,114630,5000,10440,11350,715033,11848897000,11932969435,751777074417
2010-12-31,A090430,아모레퍼시픽,1146000,1190000,957000,1139000,113929,5000,5695,16786,1091118,6474446000,17748579151,1153657644819
2011-03-31,A090430,아모레퍼시픽,1134000,1196000,952000,1045000,104527,5000,14490,14787,887247,15127577000,15405410723,924324643376
2011-06-30,A090430,아모레퍼시픽,1033000,1287000,1000000,1188000,118831,5000,20812,13275,823078,24693311000,15078438648,934863196153
2011-09-30,A090430,아모레퍼시픽,1198000,1290000,1007000,1176000,117630,5000,16152,13077,823873,18812963000,15303344141,964110680903
2011-12-31,A090430,아모레퍼시픽,1177000,1325000,1014000,1052000,105227,5000,15721,11708,737587,16678382000,13449765530,847335228360
2012-03-31,A090430,아모레퍼시픽,1052000,1199000,960000,1199000,119931,5000,11966,18013,1116830,14243395000,18836953629,1167891125021
2012-06-30,A090430,아모레퍼시픽,1183000,1198000,923000,1064000,106427,5000,15577,11563,705319,16440391000,12558004222,766038257530
2012-09-30,A090430,아모레퍼시픽,1053000,1190000,1000000,1180000,118030,5000,13870,14173,907048,16329293090,15361689678,983148139416
2012-12-31,A090430,아모레퍼시픽,1185000,1334000,1184000,1214000,121431,5000,11434,10961,668648,14003212000,13719883107,836912869544
2013-03-31,A090430,아모레퍼시픽,1216000,1247000,930000,977000,97725,5000,15695,15018,916101,15128870000,15789250992,963144310539
2013-06-30,A090430,아모레퍼시픽,978000,994000,860000,915000,91524,5000,16477,13753,852707,14958005000,12522002197,776364136193
2013-09-30,A090430,아모레퍼시픽,901000,968000,882000,905000,90523,5000,16907,8497,526827,15282245000,7831072004,485526464228
2013-12-31,A090430,아모레퍼시픽,908000,1000000,857000,1000000,100026,5000,7859,11667,723369,7824231000,10637584547,659530241938
2014-03-31,A090430,아모레퍼시픽,1002000,1279000,957000,1260000,126032,5000,8254,13967,851960,10361550000,15491696346,944993477078
2014-06-30,A090430,아모레퍼시픽,1243000,1724000,1231000,1524000,152439,5000,8721,15152,909148,13355000000,21155332951,1269319977045
2014-09-30,A090430,아모레퍼시픽,1530000,2520000,1508000,2392000,239262,5000,16831,17314,1073440,40701283640,33994455892,2107656265283
2014-12-31,A090430,아모레퍼시픽,2372000,2654000,2088000,2220000,222057,5000,15588,19830,1229438,34703285000,46135253680,2860385728138
2015-03-31,A090430,아모레퍼시픽,2211000,3449000,2069000,3355000,335586,5000,20968,17392,1043512,69479441000,47817158025,2869029481508
2015-06-30,A090430,아모레퍼시픽,3338000,4030000,356000,418000,418000,500,192839,191305,11860906,80702209194,95264711406,5906412107153
2015-09-30,A090430,아모레퍼시픽,415500,455500,311500,385000,385000,500,306624,236450,14896375,116230773400,88819204509,5595609884041
2015-12-31,A090430,아모레퍼시픽,385500,432000,354500,414500,414500,500,86540,132148,8325294,36150330500,51597488935,3250641802881
2016-03-31,A090430,아모레퍼시픽,415000,426500,341000,386500,386500,500,124928,151637,9098199,48178285500,57816906569,3469014394143
2016-06-30,A090430,아모레퍼시픽,386500,438500,382500,431500,431500,500,84492,92003,5612207,36437495500,38079069632,2322823247576
2016-09-30,A090430,아모레퍼시픽,435000,443000,359500,389000,389000,500,88624,138178,8567006,34427318000,54321473467,3367931354967
2016-12-31,A090430,아모레퍼시픽,394000,395000,302500,321500,321500,500,92971,154320,9722136,29878537102,53220980396,3352921764926
2017-03-31,A090430,아모레퍼시픽,315500,333000,243000,280500,280500,500,294395,216125,13399737,82615408248,62033281781,3846063470439
2017-05-12,A090430,아모레퍼시픽,280500,361000,268000,345000,345000,500,337452,258866,6730526,117258625000,78893261123,2051224789194
2006-06-30,A090435,아모레퍼시픽우,249500,249500,209000,220000,22047,5000,103,129,257,22155000,28057500,56115000
2006-09-30,A090435,아모레퍼시픽우,211000,240000,187500,201000,20143,5000,12,704,44359,2404500,144082825,9077218000
2006-12-31,A090435,아모레퍼시픽우,202000,269500,197500,245000,24552,5000,88,593,35596,21493000,145309925,8718595500
2007-03-31,A090435,아모레퍼시픽우,244500,246000,213000,213000,21346,5000,70,113,7015,15120000,27031774,1675970000
2007-06-30,A090435,아모레퍼시픽우,213000,305000,213000,270000,27058,5000,821,642,39811,220676500,172132613,10672222000
2007-09-30,A090435,아모레퍼시픽우,270000,277000,217000,260000,26056,5000,122,352,21149,31167000,92269442,5536166500
2007-12-31,A090435,아모레퍼시픽우,253000,315500,220000,236500,23701,5000,110,7565,469036,25938500,1978830581,122687496000
2008-03-31,A090435,아모레퍼시픽우,235000,249000,165500,169000,16936,5000,74,138,8417,12546500,29530582,1801365500
2008-06-30,A090435,아모레퍼시픽우,169000,199000,167000,175000,17537,5000,10,133,7994,1740500,23196925,1391815500
2008-09-30,A090435,아모레퍼시픽우,172500,187000,157500,159500,15984,5000,146,833,53314,23185000,140987977,9023230500
2008-12-31,A090435,아모레퍼시픽우,159500,161500,83500,141000,14130,5000,6529,1160,73079,817325000,125269332,7891967900
2009-03-31,A090435,아모레퍼시픽우,141000,155000,99200,132000,13228,5000,4823,2426,147972,634330500,284224121,17337671400
2009-06-30,A090435,아모레퍼시픽우,132000,195000,125500,174500,17487,5000,1496,1898,119594,262709500,290687000,18313281000
2009-09-30,A090435,아모레퍼시픽우,175000,249000,175000,240000,24051,5000,561,1070,70590,135695000,209322644,13815294500
2009-12-31,A090435,아모레퍼시픽우,246000,299500,210500,299000,29964,5000,812,835,52598,238809500,209394373,13191845500
2010-03-31,A090435,아모레퍼시픽우,299000,299500,231500,250000,25053,5000,37,350,21343,9124000,92787697,5660049500
2010-06-30,A090435,아모레퍼시픽우,246000,305000,225500,305000,30565,5000,1983,664,41152,589851000,175478008,10879636500
2010-09-30,A090435,아모레퍼시픽우,305000,318500,258500,305000,30565,5000,299,600,37789,91432000,178497008,11245311500
2010-12-31,A090435,아모레퍼시픽우,304000,321500,279000,312500,31317,5000,815,640,41604,253650500,188210886,12233707600
2011-03-31,A090435,아모레퍼시픽우,312500,318500,263500,276500,27709,5000,495,767,46035,137747500,234262150,14055729000
2011-06-30,A090435,아모레퍼시픽우,276000,294000,262500,268000,26857,5000,1045,326,20227,279918000,90226032,5594014000
2011-09-30,A090435,아모레퍼시픽우,269500,291500,253000,270000,27058,5000,267,348,21955,72090500,96216167,6061618500
2011-12-31,A090435,아모레퍼시픽우,270000,294500,255000,280500,28110,5000,69,325,20472,19269000,89610357,5645452500
2012-03-31,A090435,아모레퍼시픽우,276500,294500,254000,274000,27459,5000,27,661,41008,7382500,184304427,11426874500
2012-06-30,A090435,아모레퍼시픽우,274000,293000,268000,274000,27459,5000,2,1010,61591,548500,278038328,16960338000
2012-09-30,A090435,아모레퍼시픽우,273000,342500,266000,342500,34323,5000,391,1314,84083,131370000,372385992,23832703500
2012-12-31,A090435,아모레퍼시픽우,343500,400000,337000,380500,38131,5000,167,408,24899,63743500,152285689,9289427000
2013-03-31,A090435,아모레퍼시픽우,377500,405000,308000,318000,31868,5000,65,439,26778,20577000,160360639,9781999000
2013-06-30,A090435,아모레퍼시픽우,316000,430000,291500,354000,35476,5000,99,2282,141491,35258500,773418323,47951936000
2013-09-30,A090435,아모레퍼시픽우,354000,388000,330000,340000,34073,5000,1022,506,31401,346820000,174334000,10808708000
2013-12-31,A090435,아모레퍼시픽우,338000,422500,333500,421000,42190,5000,138,659,40876,58003500,236149605,14641275500
2014-03-31,A090435,아모레퍼시픽우,421000,577000,417000,528000,52913,5000,72,543,33095,38125000,258931958,15794849420
2014-06-30,A090435,아모레퍼시픽우,524000,782000,520000,700000,70150,5000,2940,1987,119215,2059597000,1249128568,74947714095
2014-09-30,A090435,아모레퍼시픽우,696000,1164000,685000,1137000,113943,5000,3857,5540,343507,4380794000,5523442379,342453427482
2014-12-31,A090435,아모레퍼시픽우,1139000,1185000,1000000,1079000,108131,5000,450,1647,102136,483651000,1817855210,112707023000
2015-03-31,A090435,아모레퍼시픽우,1065000,1813000,1022000,1671000,167457,5000,1197,1721,103237,2031303000,2398023550,143881413000
2015-06-30,A090435,아모레퍼시픽우,1690000,1928000,168500,205000,205000,500,27559,50296,3118363,5604832000,11798114177,731483079000
2015-09-30,A090435,아모레퍼시픽우,206000,222500,150000,186000,186000,500,14395,28623,1803227,2614882500,5222713654,329030960174
2015-12-31,A090435,아모레퍼시픽우,190000,249500,163500,230000,230000,500,13038,19929,1255533,3008466500,4301376460,270986717000
2016-03-31,A090435,아모레퍼시픽우,233500,237000,203000,220500,220500,500,19834,21225,1273522,4354208000,4668085615,280085136916
2016-06-30,A090435,아모레퍼시픽우,217500,270000,211000,247000,247000,500,5526,11950,728953,1364938500,2803916966,171038934912
2016-09-30,A090435,아모레퍼시픽우,247000,257500,200000,212000,212000,500,26584,18119,1123350,5642970000,4029053105,249801292540
2016-12-31,A090435,아모레퍼시픽우,214000,218500,179000,205500,205500,500,21949,27002,1701100,4445656500,5343079960,336614037486
2017-03-31,A090435,아모레퍼시픽우,205500,205500,143000,167000,167000,500,4483,14992,929514,745774500,2540034760,157482155104
2017-05-12,A090435,아모레퍼시픽우,167000,226000,161000,212000,212000,500,4402,12685,329797,934157500,2349120236,61077126128
2001-03-31,A017670,SK텔레콤,253000,302500,179000,183000,183000,500,396146,251177,15070646,73247873000,60612318408,3636739104500
2001-06-30,A017670,SK텔레콤,183500,240000,161000,191500,191500,500,142200,308523,19128402,27765055000,64535759016,4001217059000
2001-09-30,A017670,SK텔레콤,194500,234500,181000,208000,208000,500,197945,155612,9803535,41415400000,32821556127,2067758036000
2001-12-31,A017670,SK텔레콤,220000,297500,216500,268000,268000,500,292005,255605,15591928,76671240000,65119602410,3972295747000
2002-03-31,A017670,SK텔레콤,267000,302500,239500,290000,290000,500,167073,269189,15882155,48803365000,71467557788,4216585909500
2002-06-30,A017670,SK텔레콤,293000,296000,234000,269500,269500,500,224610,233926,14269464,59679745000,62685848877,3823836781500
2002-09-30,A017670,SK텔레콤,266500,282500,202000,237000,237000,500,166138,239250,14833522,39055691000,57023751911,3535472618500
2002-12-31,A017670,SK텔레콤,235500,257500,213500,229000,229000,500,4674346,317351,19675789,1048174514000,74029057653,4589801574500
2003-03-31,A017670,SK텔레콤,230000,236000,131000,153000,153000,500,363539,497115,30821135,55825000000,90006843153,5580424275500
2003-06-30,A017670,SK텔레콤,152000,211000,151500,204000,204000,500,257997,298346,18199102,52917233000,54364036754,3316206242000
2003-09-30,A017670,SK텔레콤,204000,218000,182000,184000,184000,500,241052,267821,16337108,45136493000,53531837008,3265442057500
2003-12-31,A017670,SK텔레콤,184000,215500,182500,199000,199000,500,155353,247332,15581945,30816747000,48822464168,3075815242560
2004-03-31,A017670,SK텔레콤,199000,239500,198000,214500,214500,500,225406,243681,14620872,48383812000,53745276721,3224716603260
2004-06-30,A017670,SK텔레콤,212500,213500,172500,190000,190000,500,249168,188095,11473794,47366370140,36652074732,2235776558640
2004-09-30,A017670,SK텔레콤,188000,190000,152500,175500,175500,500,130128,137559,8666212,23006199000,23662817964,1490757531740
2004-12-31,A017670,SK텔레콤,177500,206500,172000,197000,197000,500,133125,151903,9873667,26393950500,29035752810,1887323932630
2005-03-31,A017670,SK텔레콤,198000,200500,170500,171000,171000,500,143123,203113,12186773,24568815500,37027106821,2221626409250
2005-06-30,A017670,SK텔레콤,170500,193500,163000,182000,182000,500,134853,137021,8495320,24514016500,24200199095,1500412343890
2005-09-30,A017670,SK텔레콤,181000,218000,177000,202500,202500,500,163929,156023,9985495,33455011410,30289045205,1938498893130
2005-12-31,A017670,SK텔레콤,204000,209500,179000,181000,181000,500,369445,249550,15721645,66971566000,47206659130,2974019525190
2006-03-31,A017670,SK텔레콤,180500,204500,176000,192500,192500,500,112896,177491,11181957,21877474000,33962497786,2139637360500
2006-06-30,A017670,SK텔레콤,192500,237500,188500,204000,204000,500,184669,216607,13213030,37677742500,45908161585,2800397856660
2006-09-30,A017670,SK텔레콤,203000,205500,179000,201500,201500,500,107992,204167,12862504,21643683000,39492163347,2488006290860
2006-12-31,A017670,SK텔레콤,198500,235000,194500,222500,222500,500,68093,163534,9812038,15118638500,35055546882,2103332812920
2007-03-31,A017670,SK텔레콤,219000,225500,190000,191500,191500,500,166380,206155,12781606,31840594990,41263412343,2558331565280
2007-06-30,A017670,SK텔레콤,192000,218000,187500,213000,213000,500,147363,220091,13645616,31355767000,44527463861,2760702759400
2007-09-30,A017670,SK텔레콤,212000,223000,190500,210000,210000,500,90816,198816,11928987,19032022640,41097926374,2465875582440
2007-12-31,A017670,SK텔레콤,209000,278500,202000,249000,249000,500,203482,349701,21681470,50981801000,83978269470,5206652707150
2008-03-31,A017670,SK텔레콤,246000,246000,178000,186500,186500,500,290343,330196,20141971,53781666000,66172257976,4036507736530
2008-06-30,A017670,SK텔레콤,186000,218000,179000,190500,190500,500,125400,265973,15958367,23790644420,51844529170,3110671750170
2008-09-30,A017670,SK텔레콤,190000,212000,176000,205500,205500,500,515824,317506,20320363,105399363000,62556162535,4003594402220
2008-12-31,A017670,SK텔레콤,205000,232000,185500,209000,209000,500,196642,374768,23610398,41424533000,79661978757,5018704661720
2009-03-31,A017670,SK텔레콤,208000,220000,176500,192000,192000,500,248605,341322,20820630,47899405000,67398286714,4111295489560
2009-06-30,A017670,SK텔레콤,193000,194000,169500,174000,174000,500,226047,402343,25347598,39593079000,72815065917,4587349152778
2009-09-30,A017670,SK텔레콤,173500,187000,165000,182500,182500,500,621942,337489,22274295,113025124500,59566765333,3931406511977
2009-12-31,A017670,SK텔레콤,183500,190500,168000,169500,169500,500,253842,250548,15784551,42913982000,44932526844,2830749191201
2010-03-31,A017670,SK텔레콤,168500,192000,167000,173500,173500,500,235253,306532,18698444,40983778500,54424540040,3319896942451
2010-06-30,A017670,SK텔레콤,174500,179500,157500,160500,160500,500,110912,202245,12539178,17853034000,34155923405,2117667251138
2010-09-30,A017670,SK텔레콤,160500,171500,158500,171500,171500,500,113840,145561,9170361,19474238064,23948060029,1508727781834
2010-12-31,A017670,SK텔레콤,171500,181000,168500,173500,173500,500,117085,127235,8270246,20250672792,22208465244,1443550240829
2011-03-31,A017670,SK텔레콤,173000,173500,154500,163500,163500,500,188026,124407,7464439,30693213500,20327697461,1219661847638
2011-06-30,A017670,SK텔레콤,163000,169000,150500,161500,161500,500,109325,159822,9908991,17652039500,25690343296,1592801284333
2011-09-30,A017670,SK텔레콤,162000,163500,126500,149500,149500,500,305661,324018,20413145,45780335000,47776799876,3009938392157
2011-12-31,A017670,SK텔레콤,147500,167000,139000,141500,141500,500,283681,249538,15720922,39896833500,37892391755,2387220680580
2012-03-31,A017670,SK텔레콤,141500,149000,133500,139500,139500,500,203839,193924,12023284,28696367000,27036269485,1676248708084
2012-06-30,A017670,SK텔레콤,141000,143500,120000,125000,125000,500,280173,284712,17367432,35168324000,37416680678,2282417521352
2012-09-30,A017670,SK텔레콤,125500,154000,124000,147000,147000,500,190364,208276,13329685,27971599116,29686138149,1899912841510
2012-12-31,A017670,SK텔레콤,146000,162500,144000,152500,152500,500,114033,177955,10855250,17408917000,27344904507,1668039174956
